high_taminarian_group = {
	graphical_cultures = {
		byzantine_group_coa_gfx
		western_coa_gfx
		mediterranean_building_gfx
		northern_clothing_gfx
		northern_unit_gfx
	}
	mercenary_names = {
		{ name = "mercenary_company_geezan_company" }
		{ name = "mercenary_company_tigrayit_band" }
	}
	old_obish = { # splits into Kal'Obish ##Colovian## Novar'Tali ##Nibenese## and Vayr'Obish ##Imperial## by 936
		color = { 71 86 71 }

		cadet_dynasty_names = {
			Karacik Mala Mutlu Peksen Samur Sarica Sati Sevilay Sevindik Sibel Sirin Sirma Songul Tekche Tura Umay Usunbike Yasar Yeldem Yildiz
			# Kirghiz names
			Chichek Chilen Chiltanesi O_zgul O_zlem Aigul Akgul Anara Asli Ayasun Ayten Bozchin Begayim Bermet Cholpon Dilek Esin
			Gulchichek Gulay Gulnara Gunduz Gundes Gunes Ilkay Ipek Ipekel Irge Jibek
			Karacik Mala Mutlu Peksen Samur Sarica Sati Sevilay Sevindik Sibel Sirin Sirma Songul Tekche Tura Umay Usunbike Yasar Yeldem Yildiz
			# All names random order
			Nulzyava Jibek Licinia Ruzava Dynari Pelona Gulnara Idessia Juna Patia Carlotta Sernyava O_shkamO_shka Arcadia Caula Blatta Samur Ipekel Mariam Millona Pellecia Pemka Livia Poshayka Chanina Shapira Dzomo Sameea 
			Menchung China Peregrina Lunia Euraxia Esin Elianna Valga Lavinia Putyayka Viola Tertia Ysabel Viera Unzhutka Selene Ariela Horulia Gyichangmo Gulchichek Anina Terran Bellona Samiya Finia Justa Potyava Chukmo Nezayka 
			Sirin Vesta Leona Hostia Domitiana Laurina Sevilay Arria Asirel Tetyava Virtyava Luciana Audania Idonea Itinia Alcedonia Siyamka Fruscia Setyamka Kirdyava Lusilla Mewar Asrava Jerina Sosia Chayuta Nyal_ka Saba Laytiva
			Mahalia Larienna Carina Adrianne Adraria Orendra Talia Celina Catina Aigul Vilbia Aia Ruccia Terari Martha Tikshayka Alessia Chatsame Diklah Olota Vastae Bumtsho Brittia Selena Phedra Kanyuva Kunyavka Tsatsame Marfa 
			Raz Songul Cinda Gyi Shochynava Cassia Shonzhava Rona Apphia Apronia Porcia Chechama Elyuva Valencia Meluse Chichayka Romana Gratidia Fralvia Caesonia Severa Janieta Mracham Vodiaka Asli Jastia Lenka Ventitia Pista 
			Oshama Valentina Thorasa Javolia Gaea Slyugan_ka Vergava Mirona Marlena Tekay Atia Sanal_ka Upurga Cha Mel_shay Anena Dangra Cloelia Karacik Augusta Aventina Vidyava Duk Adva Caldana Toyaksha Cargas Faustina Amandia 
			Rusia Vitelia Cassipia Engannas Sameah Anodia Canodia Infrasia Talitha Huldah Moria Illia Aviera Cardea Ringtsun Ciceri Comilla Pelena Yum Adelaisa Litava Laurentia Molha Tamzin Larina Zamatok Lalatia Restita Ria 
			Leone Ita Meiriona Narina Yuyi Candria Nura Renee Trinyen Begayim Lucia Etira Tundava Veresa Tam Tekche Morta Accalia Gyilumo Yumtsame Cania Dulcilla Dumania Sibylla Denisa Tura Nyakchikma Kirandas O_zgul Ayasun Vicca 
			Slera Pania Florentia Mila Marara Libertas Bermet Ordava Hina Sonolia Rena Kanyava Duktsuk Augustina Jantus Ministe Drusilla Alexia Honoria Potekay Elizabeth Chilen Linia Justinia Maesa Ahetotis Vinicia Pritia Marta
			Leta Bustan Tabatha Tia Edana Lucina Tsa Chasina Midaras Fausta Quintia Vala Tabby Liwer Fortunata Maera Gilfre Dronglek Shukshtoroyka Emelia Sima Mariana Semarkar Vex Yildiz Jera Constance Parava Severia Batsame
			Clilias Ting Vianis Catia Septima Serzhay Indara Raen Volrina Zazu Vezhav Felra Pokshava Lepida Tacita Urania Sirma Buntara Justina Inyava Martina Edda Annia Marte Hayuta Nyayka Kaie Tingber Thaddea Silana Isa 
			Caecilia Usunbike Horonna Tshogyal Rafora Chindyapa Elianne Samee Cinia Iocani Schlera Yasar Nahara Chiltanesi YugO_rka Kyidagi Chinzhay Shenza Liyava Amanda Varandia Martita Pudentia Lhogyal Reuma Styaka Janonia
			Astia Carmana Megurka Ciirta Astinia Tabetha Dilek Bronsila Una Portia Naissa Germia Julitta Rayda Phedre Takber Enganna Simplicia Ganna Orneldas Sati Samiyah Famia Trakthung Tammy Aloisia Tsadagi Chitska Gulay Solea
			Nari Maxima Vigdis Aemilia Lumo Alessandra Tabitha Perennia Darvala Casta Britta Tami Gunduz Vistilia Umay Amia Praxedes Selvia Hanina Fammana Dinia Honorata Sabenda Sochava Kerelia Craetia Jerae Atak Syryava 
			Tingtsame Damyra Pekshayka Mehalia Janta Sava Isobel Mahalie Ba Ayten Sevindik Peksen Hasna Vilena Neuchung Zeita Atakmo Samantha Kunava Thomasa Horatia Ketina Avita Tadea Irge Kyinam Lekyi Caelia Regine Dikla
			Faltonia Octavia Ladia Silvia Hyponea Arriana Yeldem Naspia Yidongma Tatka Nangze Sarica Flacassia Yalgava Pinarus Lassinia Ravzhava Coventina Viatrix Pulcheria Alya Syloria Sangasa Azra-Va Drablai Changmo Caledonia
			Avresa Fallaise Kyukma Arenara Thisa Julia Kering Lucretia Pantea Magna Silema Mazava Ipek Edwina Samiyya Ataklumo Vaneria Cherava Idessa Raesa Fentula Meirona Nebia Nyumina Rilia Chichek Astara Viccia Sosea Agrippina
			Marama Deborah Pladina Gnaea Tamasin Helvia Lalaine Tamsyn Salonia Valdava Rasala Vitellia Pallia Shekestra Marenia Gemmia Magdala Galeria Flaenia Marti Mala Duvia Vacia Tamsin Rosentia Thraccenia Drangma Gunes Jena
			Herminia Marina Tsame Sibel Zangza Anava Akgul Marana Terendras Sarmosia Chindyayka Avya Varilia Hestra Constantina Ilfras Nyv Lekellae O_zlem Gemma Erina Chenksa Aconia Sabrina Tundya Micella Safia Marja Zeta Ongma
			Luca Gundes Magyal Jastira Duras Utyayka Eponis Khyungza Kitra Seyamka Varina Elska Vita Mutlu Ettiene Lucinia Kyleus Bozchin Hilora Volcatia Tinglumo Yid Gianna Taliah Helena Gruiand Takliwer Oriandra Talya Camilla
			Felixa Farida Duvsha Samya Arnora Vittoria Holli Ilkay Anara Leonara Diklit Ida Senna Sinyava Plexica Chiyuta BozC_in Marthe Sandana Ashava Lyra Siladia Cholpon Caesina Eloe Varinia Sabah Gyitsame
		}
		dynasty_of_location_prefix = "dynnp_of"
		ethnicities = {
			75 = circumpolar_dark_hair
			25 = circumpolar_brown_hair
		}
	}
	kal_obish = { # FORMER KIRGHIZ PROVINCES
		# INFLUENCES
		# Elder Scrolls Imperial ALL HIGH TAMINARIAN
		# Zhangzhung ONLY kal_obish
		# #saintly names and Aramaic names are ONLY in vayr_obish#
		# #khanty names are ONLY in novar_tali#
		# #laktan names are ONLY in vayr_obish#
		# German names from the Society of Creative Anachronism Academy of Saint Gabriel website #
		
		color = { 200 86 71 }

		cadet_dynasty_names = {
			"dynn_Julio_Claudian"
			"dynn_Flavian"
			"dynn_Nerva_Antonine"
			"dynn_Severan"
			"dynn_Gordian"
			"dynn_Constantinian"
			"dynn_Valentinian"
			"dynn_Theodosian"
			"dynn_Leonid"
			"dynn_Justinian"
			"dynn_Heraclian"
			"dynn_Isaurian"
			"dynn_Nikephorian"
			"dynn_Amorian"
			"dynn_Macedonian"
			"dynn_Doukid"
			"dynn_Komnenid"
			"dynn_Angelid"
			"dynn_Laskarid"
			"dynn_Palaiologan"
		}

		dynasty_names = {
			"dynn_Julio_Claudian"
			"dynn_Flavian"
			"dynn_Nerva_Antonine"
			"dynn_Severan"
			"dynn_Gordian"
			"dynn_Constantinian"
			"dynn_Valentinian"
			"dynn_Theodosian"
			"dynn_Leonid"
			"dynn_Justinian"
			"dynn_Heraclian"
			"dynn_Isaurian"
			"dynn_Nikephorian"
			"dynn_Amorian"
			"dynn_Macedonian"
			"dynn_Doukid"
			"dynn_Komnenid"
			"dynn_Angelid"
			"dynn_Laskarid"
			"dynn_Palaiologan"
		}
		male_names = { #
			Natalo Otho Strilian Varo Crito Antus Belisarius Berich Jesan Sergius Aebondeius Afer Albecius Allian Antonius Apelles Ariulcabor Arius Arlowe Arrinis Astius Attelivupis Audenian Augurius Aunius Bacola Baro Benunius
			Burcanius Caccian Caius Calvario Calvus Canctunian Capiton Cassius Carnius Cavortius Cidius Cimber Clagius Clasomo Clecentor Clibergus Cocistian Codus Coirtene Constans Corrudus Crassius Crottus Crulius Cunius Darius
			Depusanis Drusus Dunius Durus Duvianus Ertius Esdrufus Falco Falx Fandus Frinnius Furius Ganciele Gergio Glallian Granius Gratian Gualtierus Hasphat Ignatius Ildogesto Ilnori Iratian Iulus Jonus Larisus Larrius 
			Letreius Levus Linus Lucan Lucretinaus Lurius Luspinian Luven Malpenix Manilian Marsus Masque Matus Mecilvus Miles Molvirian Moris Murberius Murudius Mus Namanian Naspis Natalinus Nirtunus Nitterius Nolus Oritius
			Percius Pilper Pilus Plitinius Processus Procyon Pustula Raxle Reberio Rufinus Sabinus Saenus Saprius Sauleius Scelian Segunivus Seliulus Sellus Senilias Silius Sirollus Sitialius Somutis Stentus Stlubo Strillian 
			Surus Synnolian Tappius Tasellis Ticemius Tienius Tininnus Trebonius Turedus Tyronius Vala Valgus Valvius Vantustius Varian Varus Vasesius Vertilvius Vinnus Vodunius Wulf Zeno Adamus Adrian Aloys Amantius Amiel 
			Amminus Ancus Andreas Arcturus Arentus Ashtus Audens Baszone Bendu Betto Bremman Brielus Brotch Bruccius Bruscius Bruscus Caius Carius Carmalo Carodus Cartrus Casta Cicero Claudius Collatinus Contumeliorus Corvus
			Cosmus Cyronin Danus Decentius Denel Desideratus Dion Draninus Dyus Eduard Fadus Fagus Florentius Fortis Fralav Gaius Galtus Garrus Gellius Gemellus Gerich Giovanni Glenroy Gregory Haderus Helvius Helvo Herdir
			Hieronymus Hirrus Humilis Ilav Ilend Imus Iniel Inius Irlav Itius Jak Januarius Janus Jaras Jirolin Jiv John Joofy Kantav Kaslowyn Kastav Langley Laythe Lerexus Ley Lorgren Lucien Lurio Luther Malintus Marinus Marius
			Maro Martin Mattius Melus Menien Mercator Natch Nermus Nigidius Olvus Ontus Ormellius Otius Pelagius Pelinal Pennus Pinarus Piner Plautis Primo Rallus Raminus Regulus Reman Rielus Rimalus Ris Roderic Roliand Rufrius
			Savlian Servatius Severius Stantus Steffan Sulinus Surius Tahm Tertius Tertullian Toutius Trenus Tyrellius Uriel Valandrus Valus Vandorallen Vantus Velan Velus Velwyn Viator Viranus Vlanarus Vlanhonder Vlarimil Vontan
			Vontus Zedrick Adonato Adventus Aerin Agrius Alethius Aquillius Aventus Bassianus Caius Calixto Cicero Constantius Corpulus Crescius Dexion Ennodius Falx Florentius Gaius Gallus Gavros Gian Leontius Lucan Mallus 
			Marcurio Metilius Noster Orthus Paratus Pavo Plautis Proventus Quentin Quintus Reburrus Rexus Rogatus Salvianus Samuel Septimus Sergius Severio Silus Sorex Sulla Tacitus Taurinus Telrav Terek Titus Tyranus Vantus
			Varnius Venarus Verulus Xander Aberius Abnur Absolon Accalia Adonatus Aetis Agapius Ancurio Andreas Antus Appius Aquila Arentus Aretino Arlowe Arrianus Artorius Artus Aspridus Astius Atrius Augurius August Auiphion 
			Aurius Averio Azshalku Beldorr Blandus Brielus Brucus Cadwell Caecilus Caitarius Calvus Carodus Carolus Carusian Casta Castellan Cavorus Celag Celsus Chaero Cicero Cidius Cimbar Cimber Clasomo Claudius Clementus 
			Codus Collatinus Compicius Contar Cordius Coris Corloius Cosh Crassius Crispinus Crispus Decalus Decanus Decius Dirge Dobias Domitius Donus Draninus Duvianus Eburris Ennis Fabio Fabius Fabricius Falco Falx Feristyr
			Ferrus Flaminius Florentius Florus Floveran Fluvius Fortis Fralav Gadayn Gallinius Gorag Graccus Gregorius Haderus Hareld Hark Impudius Iniel Iocundus Iulianus Iulius Jadier Janius Jano Jaretius Javad Jirolin 
			Justianas Justicius Justicus Justino Kastav Laelius Larrius Larus Leono Leontius Liguro Linus Liodes Livius Lorgren Lulius Lupandinus Lupius Luven Mallius Malpenix Marcellinus Marcius Margus Marius Maro Martialis
			Martinus Martio Maxilien Maxim Medallus Mercuro Mero Molvirian Montanus Mulnus Murudius Musius Nemesianus Nemus Nepas Nepicius Nero Nerus Nicolas Nonus Novatus Nrio Nullius Octarianus Octavimus Orinthus Orland Ormax
			Otius Ovidius Panundus Paolus Paratius Paulinius Percius Perenius Petronius Philius Phrastus Pilper Pitro Pius Pixot Plautis Plautisanus Plautus Porcius Postius Priscus Quan Quentinius Ravo Reberio Reman Rexus Roliand 
			Sabinus Saevus Salanius Salano Salanus Sanctius Saulius Savilian Savio Scaevola Scarius Scelian Scipion Senilias Septius Sergianus Sergius Sergus Servatius Servius Severinus Sextus Sigilis Silus Sirollus Sorexius 
			Statius Sulinus Surus Sylvian Taminal Tappius Teldius Terenus Tersius Tertius Thalanius Tiburtius Tininnus Tinus Titus Tractus Trano Tullius Tutorius Valentinus Valton Valvius Varen Varinus Varius Varnius Ventilias
			Veranus Verel Verro Vibius Vinice Vinnus Viro Visetus Vitellus Vitrus Vitus Volgo Vyric Zelanus
			# Zhangzhung Names
			Atimuwer Berkya ChimetsukphU_ Chirum Chunmardang Dakhor Damitheke Damshe Dangwa Demdruk Denpar
			Dokchen Donla Draktsubkye Drenpa Dud Duddul Durshen Dzomar Gawagye GO_war Gurser Guwer
			Gyalwa Gyer Gyerme Gyerpung Gyung Gyungyar Harachipar Hrido Hripa Hrista JO_nwa Kalarasa Khyabpa Kuchi
			Kunla Kyabpai Kyeshe Kyichuk Kyile Labchen Lakring Lampa Langboche Larje Likmigyal Likmikya Likmur
			Liknyashur Liknyikya Liknyirhya Liwergyer Lokpai LO_po LopO_n Ludrub Luje Lurab Lutsen Mabu Mangke Marpo
			Martang Mebar Meka Meri Merutse MilU_samlek Mikmar Milwo Mra Mrabon Mranyite Mrawa Mucho MukhO_ Mukhung
			Mulakhung Mumar Muwer Muwernor Namdak Namje Namse Nangwa Nangzher Naro Nor Norgyi O_kar
			O_sel Pebon Pholha Pung Rabtson Rakhuk Salwa Sangjo Sangpo Sangto Sehrigyer Senggetram Shebu Shele
			Shelgyung Shenlha Shenpa Shenrab Sridpa Takla Takma Thenwa Thipang ThokgO_ Thoktse Thuchen Tobchen
			Tonggyung TO_npa TraphU_ TrideiO_po Tridem Trimen Triwer Troto Tsepo Wal Werya Yangje Yidring Zache
			Zijid Zingkye Zingpa Zutse
			# Kirghiz names
			Chilbu Adilet Aibek Aepak Asalup Asep Atrak BO_nek Bachman Barsbeg Begluk Blush Bonyak Borch Eldechyuk Etrek Girgen Gzi Itlar Ituk Jaglaqar Jyrgal
			KO_nC_ek Kobyak Kokotoy Kopti Kotyan Koza Kozel Kubasar Kuntuvdi Kutan Manas Pulad
			Saru Seitek Semetei Sevench Sirchan Sokal Sotan Sugr Sukhrab TO_rtogul Taalay Tardush Togli Tolun Tugor Uzluk Uzur Zhyrgal
			# Society of Saint Gabriel German names
			Adam Anton Balthasar Balthaser Cunz Hans Heinz Henn Jakob Johann Jost Konrad Melchior Michael Paul Peter Presses Reichart Reitz Thonges Werber
			Hansman Henselman Conrade Cunrat Cun Cuon Cuontz Haints Haintzlin Clas Clais Clos Cloes Closlin Clooslin Ullin Uellin Ulrich Uulrich Urrich Auberli Burk BU_rklin Benlin Dieterlin Diettrich Georien Franciscus
			Frank Frantz Merklin Maerklin Oswalt Ital Y_tel Rudin Ruedin Ruodin Adam Ambrosius Antonius Anthonius Arnolt Bantlin Best Bricius Gabriel Gilig Gutman Guotman Hardlin Haerdlin Jeck Jerg Laurentz Lucas Marquart
			Marx Ostertag Philippus Reinbolt Ruodolff Rudolff Ruoff Ruff Spon Steffan Urban Wernhart Wolff Zyppolt
			Hanns
			Hennslin
			Hans Caspar Martin
			HanS_o
			Henslin Conrad Haini Heinrich Closlin Cloeslin Aulber Eberhart Wern Wernher Will Willin Merklin Oswald Bartholome Ger Geer Gut Guot LoY_e LU_gglin Melchior Paule SY_ferlin Walther Ulrich
			Hanns Hans Heintz Haintz Heinz Hantz Henntz Conntz Conntzlein Contz Conrad Fritz Fridlein Friedlein Clas Nickel Claus Jorg Endres Enndres Peter Albrecht Albretch Linhart Linhard Herman Hermann Ditz Jacob Lorentz 
			Lorenntz Ott Erhart Erhardt Thoman Thoma Thomas Veitt Veyd Veyt Bartholomes Eberlein Eberhart Johannes Michel Simon Steffan Casper Man Manns Marx Mathes Rein Reynnhart Vlein Wolff WO_lfflein Ernst Frencklein Kilgan
			Ludwig Mertlein Moritz Sebastian Sella Vtz Wilhelm
			# Markov names based on above names
			Alber Alberhaelm Alberk Albern Albrech Albrechel Albrecklin Albrens Albrentz Albres Albreslin Albreslintz Albrich Albricht Albrick Albroslin Albroslintz Albroslinz Albrost Ambrech Ambrens Ambrentz Ambres Ambreslin 
			Ambrett Ambrichart Ambrietch Ambros Ambroslin Anthar Anther Antherdt Anthon Antlin Antlinton Antlippolff Antonrad Antontz Antzlein Antzlinhard Arnhan Arnhank Arnhart Arnherklinz Arnoloos Arnsman Auber Auberban 
			Auberber Auberdlin Auberg Auberhard Auberklin Auberlig Auberlin Auberma Aubermanns Aubernher Aubernhes Aubert Aulbrecher Aulein Auleinhans Auleinz Aulritz Balthael Baltharx Balthelm Balthes Balthomas Balthome 
			Balthomes Bancklin Banndrenns Bannslin Banntz Banton Bantz Bardlein Bardli Bardlin Barquardlin Barthardt Barthart Barther Barthomas Barthome Barthon Barthonrade Bartianck Bartianntz Bartlin Bencius Bennselch
			Bennsmanton Benntoni Benntz Benslintz Benslinz Benst Bentz Besli Beslin Bessel Besses Brich Brichilli Bricis Bridlein Bridlin Bridlinhan Briel Brielm Brienlin Brietch Brieterns Britz Burecklein Burenlin Burentz Bures B
			urett Burklein Burkli Burklin Casart Casartlin Casel Caser Caspartin Casperdt Casperk Caspert Castian Castintz Clain Clainhes Claini Clainius Claintz Claiscus Clasar Clasart Claspar Claspardt Claspart Claul Claulbreck
			Claulein Clauleitz Claulricht Claurentz Claureter Cloesli Cloeslinius Cloeslintz Cloesses Cloest Cloman Clomancius Clomancklin Clomannharx Clomans Clomanses Clomantz Clome Clomes Clomeslin Cloos Cloosius Clooslinz
			Cloost Closius Closlinrann Closlintz Clost Closteff Clostin Conges Congester Conius Connhas Connsellin Connst Conntlinz Connton Conran Conrann Conranslinz Conrat Conrienntz Conritz Contleintz Contleitz Conton Conts
			Contzlin Cunrad Cunrade Cunran Cunranslin Cunrathome Cunrich Cunriciscus Cunritt Cunritz Cuodin Cuodolff Cuodoloes Cuodolt Cuoff Cuonges Cuoni Cuonius Cuonntz Cuonran Cuonrannes Cuotma Cuotman Cuotmanntz Cuotmans
			Diedin Diedle Diedleich Diedlein Dielch Diella Dienckel Dienn Diennslin Diennton Dienses Dientz Dietch Dieteff Dieterlein Dietern Dietert Diett Diettritz Dittrich Dittrielm Eberbantz Eberkle Eberle Eberleicht Eberlin 
			Eberman Ebermanntz Ebern Ebernhar Ebernhart Ebernhasper Ebernher Ebernolt Eberns Ebert Ebertin Endreck Endrencis Endrenlin Endrenns Endrennst Endrens Endrentz Endretch Endreter Endretern Enndrennses Ennes Ennsmantz 
			Ennst Ennthart Ennton Enntz Erhan Erhank Erhann Erhannhans Erhar Erharquart Erhartalt Erharx Erhas Erhasartin Erhasel Erhaserban Erhaspartag Erhasper Ernhan Ernhart Ernhartalt Ernharthes Ernhast Ernolff Ernoloes
			Ernoloeslin Ernolosli Ernolt Ernserns Ernsman Ernsmanton Frade Frann Frannes Frannhardt Franns Franntz Frans Franthomes Franton Frathel Frathomank Frecht Freck Frecklin Frenntz Frenser Frenst Fresli Fretefflein
			Frettrich Frich Frichael Frichart Friches Frichill Frichiorg Frichioritz Fricht Fricis Fricius Fricklin Fridleiches Fridli Fridlin Friedin Friedle Friedli Friel Friellippus Frielman Frienn Frienslin Frientonton 
			Frients Frientz Frietcht Frieter Frieterle Fritt Frittrich Gabrencius Gabrenn Gabrenntz Gabrenst Gabrentz Gabres Gabressel Gabritzlin Gabros Gabroslin Gabrost Geerbasel Geerg Geerhart Geerklein Geerlein Geerlin 
			Geerman Geermas Geern Geernhael Geernhannts Geernhart Georeck Georennhaer Georents Geores Georesterk Georetch Georetchael Georg Georicklein Georiennes Georieteff Gerlig German Germantz Gilgan Gilganntz Gilgantz Gilhes
			Gilin Gilinrat Gilintle Gilippus Gillaiscus Gillin Guodin Guodoloest Guodolosius Guodolt Guoff Guoffantz Guofflein Guoni Guonn Guonrad Guontz Gutma Gutmancius Gutmans Gutmanst Gutmantz Gutmantzlin Gutmasper Haelchas 
			Haellin Haelm Haerk Haerkleitt Haerklin Haerman Haernharx Haert Hainhard Hainhasarx Hainius Hainz Haiscus Hanck Hanckel Hancklinhan Hanndrech Hanneslin Hannslin Hannthel Hannton Hanntz Hanslin Hanslintz Hansmanntz 
			Hanstin Hanton Hantonntz Hantzlin Hardlintz Hardt Harquart Harthardlin Hartholthas Hartian Heich Heichaspart Heinbolff Heinhan Heinhart Heinius Heinran Heinrann Heintonntz Heitt Heitz Hencis Hencius Henckell Hencklein
			Hencklin Henlin Henlintz Henndres Hennes Hennesser Hennhart Hennharther Hennhelman Henns Hennslintz Henntzlin Hensel Henses Henslints Henslintz Hensma Henst Henstian Henther Hentlein Hentonrad Hentonrat Hentz 
			Hentzlein Hentzlin Hentzlippus Herbaspart Herber Herberhardt Herhaern Herklein Herklin Herlein Herleinius Herlig Herlin Herlints Herma Hernhel Hernhelm Hernolt Hertal Itald Italt Italthar Italthardt Italtherlin 
			Italthoman Jechaer Jechart Jechelmann Jeches Jecht Jeckel Jeckelchelm Jecklin Jerberk Jerlin Jerlinbolt Jermantz Johael Johaer Johaermantz Johan Johancis Johancklein Johar Johardlein Johardt Johart Johartal Joharthan 
			Joharthon Johartian Johartin Johartintz Johas Johasper Johaster Jorenn Jores Joriett Joritz Josius Joslin Joslinthome Joslintlein Joslintontz Kilgannhart Kilin Kilippus Killaures Killig Killin Killinz Konius Konnsel
			Konntz Konricius Konridlig Kontlin Laulber Laulbros Laulein Lauleintz Laulricis Lauretcht Laurk Laurklin Linhardt Linher Linius Lintz Loren Lorencius Lorenn Lorennts Lores Loreteff Loreter Lorett Lorichart Lorichelman
			Loricis Loricius Loriedin Loriedle Loriedlein Loriettrich Loritz Loritzlein Lucasart Lucaspar Lucasper Lucasperg Lucast Ludin Ludinhas Ludintz Ludolff Ludolomes Maella Maelm Maerber Maerk Maerman Maermanst Maernher
			Maert Mannhardlin Mannslintz Manntz Mantz Mardleintz Mardlig Mardlin Mardt Marquar Marquard Martal Martalthes Marthart Martholff Marthoman Marthomantz Martian Martleicht Mathar Matharthart Mathelman Mathelmantz 
			Matholffann Mathonntz Melch Melcht Mella Mellasarx Mellippus Melman Merberman Merdlippus Merhast Merkli Merklintz Merlein Merli Merlin Merlinbolt Merman Mermans Mernhar Mernhert Mernolff Mernslin Mernsman Mertalthart 
			Michan Michanntlin Michanntz Michard Michart Micharthart Michellin Michiorielm Micis Micius Micklig Moreckleitt Morenntz Mores Morest Moretch Morich Moricht Moricklin Moriedlin Moriellais Morienlin Morieter Moritt 
			Moritzlein Nichart Nicharthes Nicharthon Nichastin Nichel Nicht Nicius Nickli Nicklin Ostian Ostiank Oswal Oswalthaer Oswaltharx Oswalthel Oswalthell Oswalthes Ottricius Ottridlin Ottriedin Ottriellin Ottritz Paulber 
			Paulberlin Paulbritz Paulbrosius Paulbrost Paulein Pauleinton Paulrichart Paulritzlin Paures Paurk Paurklin Paurklippus Petch Petchart Petcht Peteff Peterg Peterhart Peterk Petertlintz Pettrich Pettricht Philhelchan
			Philin Phillas Phillin Phillinhart Phillini Phiorenlin Phiorenntz Phiorenslin Phiorentz Phiores Phiorich Prenlin Prenn Prennst Prensert Prenst Prentz Pretefflein Preterhar Reinbolff Reinhaer Reinhardlin Reinran 
			Reinthonn Reintleitz Reintonrade Reintz Reintzlin Reitt Reynn Reynndren Reynnes Reynntz Rudinhardle Rudinrank Rudintz Rudoloes Rudoloslin Rudolt Rudoltholff Rudwig Ruedinhart Ruedini Ruedlein Ruedlin Ruedlinher 
			Ruedlintz Ruedlippus Ruffan Ruffle Rufflein Ruodinhart Ruodinius Ruodolffan Ruodoloes Ruodolomes Ruodoloslin Ruodolt Ruonges Ruoni Ruonius Ruonnesses Ruonnherdt Ruonns Ruonntz Ruontzlein Ruotman Ruotmanntz Ruotmanslin
			Seban Sebanntz Sebanton Sebas Sebasard Sebases Sebaspart Sebast Sebastin Selch Selchioriel Sellaintz Sellig Sellin Selman Selmank Selmanns Selmantz Selmaspert Simonges Simonius Simonnes Simonns Simonntz Simonrad 
			Simonrade Simonrick Spolff Spolffantz Spoloes Spoloslin Spoloslintz Spolostian Spolt Spolthar Spolthaster Spoltholff Sponts Steff Steffann Sterhar Sterklin Sterman Sternolff Stert Tholff Tholffan Tholfflein Tholoes
			Tholoman Tholoos Tholosius Tholoslin Tholost Tholt Tholthardt Tholthel Thomank Thomann Thomanns Thomannsman Thomanntz Thomantz Thome Thomes Thoni Thonius Thonndrenn Thonnsmans Thonntz Thonrad Thonrade Thonran Thonrat
			Thontlig Thontonges Thontz Thontzlin Uellain Uellinbolff Uelman Ullast Ullaulber Ullaurk Ullig Ullippolt Ullippus Ulrichar Ulrichardt Ulrichas Ulricius Ulridlein Ulridlin Ulrietchan Ulrieteff Ulritz Ulritzlin Urbas
			Urbasel Urbaser Urbases Urbaster Urber Urberlintz Urbermas Urbert Urrichelch Urricht Urricius Urriel Urriennst Urrietchel Urrieter Urritt Urritz Urritzle Uulbrenslin Uulbritz Uulrielch Uulritz Veinbolosli Veintz Veitz
			Veynn Veynndrentz Veynnhasar Veynnsman Veynntz Vleich Vleichartin Vleinboloes Vleintz Vleitz Vtzli Walthaellin Werban Werbank Werdlein Werhan Werkleintz Werklin Werle Werlein Werli Werlig Werlin Werma Werman Wermanton
			Wernhel Wernoloes Wernoloest Werns Wernsel Wertag Wilgan Wilgann Wilganntz Wilgansel Wilgantz Wilhel Wilhellaurk Wilhelman Wilher Wilherg Wilherk Wilherleitz Wilhes Wilig Wilin Wilinhank Wilinius Wilintz Willais
			Willints Willintz Woloes Wolooslig Wolooslin Wolos Woloslin Wolost Wolosteff Wolthoman Zyppolff Zyppolthome Zyppon Zypponi Zypponius Zyppus
		}
		female_names = { #
			Lepida Horatia Catina Hostia Jena Alessia Avita Camilla Ida Jena Selene Salonia Cassia Adraria Agrippina Ahetotis Alcedonia Apronia Arenara Audania Blatta Cania Canodia Catia Cinda Cinia Clilias Coventina Craetia Eloe 
			Emelia Eponis Ettiene Fallaise Fammana Fentula Flacassia Flaenia Fralvia Fruscia Gaea Germia Horulia Idonea Isobel Ladia Lalaine Lalatia Larienna Lassinia Laurina Leone Livia Lunia Maesa Marara Moria Nebia Pallia 
			Pania Pelena Pellecia Peregrina Pritia Raesa Ruccia Sabrina Sarmosia Selvia Severa Severia Solea Syloria Thraccenia Vala Vianis Viatrix Viccia Vilbia Volrina Aia Ariela Arnora Arriana Astia Astinia Augusta Aviera 
			Avresa Britta Bronsila Buntara Caelia Caldana Cargas Carmana Casta Caula Ciirta Dumania Dynari Erina Etira Faustina Gruiand Herminia Isa Ita Janonia Jantus Jastia Jastira Javolia Julitta Lenka Lucina Lyra Marana 
			Mariana Marlena Martina Millona Narina Naspia Perennia Pista Praxedes Rena Renee Restita Romana Rona Rosentia Rusia Salonia Schlera Selena Sibylla Silana Simplicia Tertia Una Viera Vilena Vinicia Ysabel Adelaisa 
			Adrianne Aia Alessandra Alexia Arcadia Camilla Carlotta Constance Edda Ganna Gemma Gianna Gilfre Illia Indara Larina Leonara Lucia Mila Pantea Raen Ria Safia Silana Silvia Sosia Valga Vex Vigdis Viola Vittoria Accalia
